Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Alphington,83 Fulham Rd,5.0,h,2840000.0,S,Nelson,12/06/2016,6.4,3078.0,5.0,4.0,4.0,809.0,165.0,1910.0,Darebin,-37.775,145.0268,Northern Metropolitan,2211.0
Alphington,3/19 Harker St,2.0,u,525500.0,S,Miles,12/11/2016,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,Darebin,-37.7791,145.0306,Northern Metropolitan,2211.0
Alphington,4/2 Miller St,2.0,t,805000.0,S,Miles,12/11/2016,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,Darebin,-37.7804,145.0308,Northern Metropolitan,2211.0
Alphington,2/5 Yarana Rd,2.0,u,465000.0,S,McGrath,12/11/2016,6.4,3078.0,2.0,1.0,1.0,0.0,91.56185943473528,1967.250031227601,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0
Alphington,815 Heidelberg Rd,3.0,h,2000000.0,PI,hockingstuart,15/10/2016,6.4,3078.0,3.0,3.0,2.0,686.0,145.73556423057508,1947.7496705828219,Darebin,-37.78,145.0341,Northern Metropolitan,2211.0
Alphington,44 Naroon Rd,3.0,h,1540000.0,S,Nelson,16/04/2016,6.4,3078.0,3.0,1.0,2.0,592.0,117.7406007363328,1951.91983164932,Darebin,-37.7755,145.0288,Northern Metropolitan,2211.0
Alphington,3/98 Grange Rd,2.0,u,820000.0,S,Nelson,18/03/2017,6.4,3078.0,2.0,1.0,1.0,183.0,76.48851347606974,1975.2237011626655,Darebin,-37.7747,145.0264,Northern Metropolitan,2211.0
Alphington,10 Bennett St,4.0,h,1830000.0,S,Nelson,19/11/2016,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,Darebin,-37.7743,145.0316,Northern Metropolitan,2211.0
Alphington,38 Bennett St,4.0,h,2100000.0,S,Nelson,19/11/2016,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,Darebin,-37.7723,145.0319,Northern Metropolitan,2211.0
Alphington,2c Hamilton St,3.0,h,865000.0,SP,hockingstuart,22/05/2016,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,Darebin,-37.7802,145.0243,Northern Metropolitan,2211.0
Alphington,5/5 Yarana Rd,2.0,u,390000.0,VB,Nelson,22/05/2016,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0
Alphington,7/7 Chandler Hwy,2.0,t,650000.0,SP,Brace,24/09/2016,6.4,3078.0,0.0,1.0,0.0,0.0,137.47505509561256,1969.3871563775256,Yarra,-37.7848,145.025,Northern Metropolitan,2211.0
Alphington,1/14 Fulham Rd,2.0,u,512000.0,S,Love,25/02/2017,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,Darebin,-37.7805,145.0262,Northern Metropolitan,2211.0
Alphington,22 Lowther St,3.0,h,1165000.0,S,Barry,27/06/2016,6.4,3078.0,3.0,1.0,2.0,979.0,127.32500161868892,1941.30322924611,Yarra,-37.7792,145.029,Northern Metropolitan,2211.0
Alphington,11 Margaret Gr,4.0,h,1900000.0,SP,McGrath,27/11/2016,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,Yarra,-37.7844,145.0225,Northern Metropolitan,2211.0
Alphington,6 Naroon Rd,3.0,h,1485000.0,SP,McGrath,28/08/2016,6.4,3078.0,3.0,0.0,0.0,597.0,128.74841058990737,1939.0044272908622,Darebin,-37.7781,145.0284,Northern Metropolitan,2211.0
Alphington,42 Shiers St,4.0,h,1950000.0,S,Jellis,30/07/2016,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,Darebin,-37.7719,145.0309,Northern Metropolitan,2211.0
Altona,158 Queen St,3.0,h,520000.0,VB,Greg,3/09/2016,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301.0
Altona,59 Bracken Gr,5.0,h,1525000.0,S,Greg,3/12/2016,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301.0
Altona,1/123 Blyth St,2.0,t,720000.0,S,hockingstuart,4/02/2016,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301.0
Altona,4 Blyth St,3.0,h,1120000.0,S,Barlow,4/03/2017,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301.0
Altona,20 Linnet St,4.0,h,780000.0,PI,Sweeney,4/06/2016,13.8,3018.0,4.0,1.0,4.0,655.0,179.5495747719471,1955.4198635913651,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301.0
Altona,29 Rose St,4.0,h,1780000.0,SP,Greg,4/06/2016,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301.0
Altona,1/170 Blyth St,3.0,u,630000.0,S,Barlow,6/08/2016,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301.0
Altona,5/35 Grieve Pde,2.0,u,406000.0,SP,hockingstuart,6/08/2016,13.8,3018.0,2.0,1.0,1.0,65.0,90.02051829133632,1983.1827720665406,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301.0
Altona,156 Maidstone St,3.0,h,660000.0,VB,Greg,7/05/2016,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301.0
Altona,11 Keeshan Ct,3.0,h,683500.0,S,Greg,7/11/2016,13.8,3018.0,3.0,1.0,1.0,530.0,144.17733348757565,1972.4856885428737,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301.0
Altona,1/136 Queen St,2.0,u,580000.0,S,Barlow,8/10/2016,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0
Altona,173 Queen St,3.0,h,1335000.0,S,hockingstuart,8/10/2016,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0
Altona,1/265 Queen St,3.0,t,800000.0,SP,hockingstuart,8/10/2016,13.8,3018.0,3.0,2.0,2.0,280.0,136.20399023090067,1997.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0
Altona,3/26 Grieve Pde,2.0,u,510000.0,S,Village,10/09/2016,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0
Altona,261 Queen St,4.0,h,1070000.0,S,Barlow,10/09/2016,13.8,3018.0,4.0,2.0,2.0,695.0,120.86446247178179,1960.1357472745292,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0
Altona,4/5 Rose St,2.0,u,425000.0,S,hockingstuart,10/09/2016,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0
Altona,1/60 David St,3.0,u,605000.0,S,Jas,10/12/2016,13.8,3018.0,3.0,2.0,2.0,230.0,93.77110035987442,1983.3292445168754,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0
Altona,1A Merritt Ct,3.0,t,705000.0,S,hockingstuart,11/02/2017,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,1995.1353996822013,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0
Altona,4/31 Millers Rd,2.0,u,391000.0,SP,Greg,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,64.99999999999999,1965.0,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301.0
Altona,111/112 Pier St,2.0,u,440000.0,SP,hockingstuart,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,91.13367490862618,1987.355843776237,Hobsons Bay,-37.8659,144.83100000000005,Western Metropolitan,5301.0
Altona,24 Wren St,4.0,h,845000.0,S,hockingstuart,11/02/2017,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0
Altona,1/152 Blyth St,3.0,t,743000.0,SP,Gunn&Co,12/11/2016,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,1994.61246259404,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0
Altona,4/57 Blyth St,3.0,u,730000.0,SP,Barlow,13/08/2016,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301.0
Altona,164 Maidstone St,3.0,h,635000.0,S,Sweeney,14/05/2016,13.8,3018.0,3.0,1.0,4.0,625.0,139.51401195208229,1960.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301.0
Altona,3/25 Rayner St,2.0,u,620000.0,SP,hockingstuart,14/05/2016,13.8,3018.0,2.0,1.0,1.0,168.0,85.5706889967428,1989.1164651352065,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301.0
Altona,3/46 Sargood St,2.0,u,447000.0,S,Burnham,15/10/2016,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0
Altona,1/57 Blyth St,3.0,u,730000.0,SP,Barlow,16/04/2016,13.8,3018.0,3.0,2.0,1.0,70.0,117.42248737251677,1981.9436541485488,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301.0
Altona,22 Fenfield St,3.0,h,678000.0,S,hockingstuart,16/04/2016,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301.0
Altona,5/8 David St,2.0,u,580000.0,PI,Biggin,16/07/2016,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301.0
Altona,1/28 Seves St,3.0,h,712000.0,S,hockingstuart,17/09/2016,13.8,3018.0,3.0,1.0,2.0,363.0,207.09127145278143,1972.2948554894922,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301.0
Altona,27 McIntyre Dr,3.0,h,840000.0,SP,Greg,18/03/2017,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301.0
Altona,4 Boyd St,3.0,h,980000.0,S,Barlow,19/11/2016,13.8,3018.0,3.0,1.0,2.0,724.0,188.58770894524633,1961.8115690916848,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301.0
Altona,12 Spear Ct,3.0,t,605100.0,S,hockingstuart,22/05/2016,13.8,3018.0,3.0,2.0,0.0,265.0,149.6401138948908,1998.5757661846428,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301.0
Altona,185 Queen St,3.0,h,880000.0,PI,Barlow,22/08/2016,13.8,3018.0,3.0,3.0,1.0,577.0,169.98176014036176,1966.8140148774426,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301.0
Altona,3/20 Mulga St,3.0,u,577000.0,S,Williams,23/04/2016,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301.0
Altona,51 Millers Rd,4.0,h,1030000.0,S,Barlow,25/02/2017,13.8,3018.0,4.0,1.0,0.0,797.0,147.24948637626,1971.2651753804432,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301.0
Altona,2/119 Railway St N,3.0,u,605000.0,S,Barlow,25/02/2017,13.8,3018.0,3.0,1.0,2.0,181.0,88.57918365238797,1984.201643807554,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301.0
Altona,24 McIntyre Dr,3.0,h,753000.0,S,Barlow,27/06/2016,13.8,3018.0,3.0,2.0,2.0,529.0,190.70079474883275,1946.3548156946297,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301.0
Altona,104 Maidstone St,2.0,h,857000.0,SP,hockingstuart,27/11/2016,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301.0
Altona,49 Bent St,3.0,h,1500000.0,S,Barlow,28/05/2016,13.8,3018.0,3.0,1.0,1.0,929.0,138.74821473258024,1973.398624027986,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301.0
Altona,5/57 Blyth St,3.0,u,730000.0,SP,Barlow,28/05/2016,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301.0
Altona,15 Kookaburra St,3.0,h,900000.0,S,Sweeney,28/05/2016,13.8,3018.0,3.0,1.0,4.0,697.0,120.63416374684448,1968.7639738288892,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301.0
Altona,219 Civic Pde,3.0,h,740000.0,S,Greg,28/08/2016,13.8,3018.0,3.0,1.0,2.0,604.0,140.21596623971772,1957.4121625826876,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301.0
Altona,3 Curtin Ct,4.0,h,931000.0,S,Sweeney,28/08/2016,13.8,3018.0,4.0,2.0,3.0,532.0,138.4294080581,1970.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301.0
Altona,2/60 David St,2.0,h,535600.0,SP,Compton,30/07/2016,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301.0
Altona North,45 Hearn St,5.0,h,1085000.0,S,FN,3/09/2016,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132.0
Altona North,4 Knapp St,3.0,h,781000.0,S,Jas,3/09/2016,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132.0
Altona North,21 Hatherley Gr,3.0,h,750000.0,SP,Jas,4/03/2017,11.1,3025.0,3.0,1.0,3.0,554.0,214.27065929623387,1958.6707677295567,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0
Altona North,3/66 Marion St,2.0,t,420999.9999999999,S,hockingstuart,4/03/2017,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132.0
Altona North,153 Mills St,3.0,h,1405000.0,S,Sweeney,4/03/2017,11.1,3025.0,3.0,1.0,3.0,655.0,164.8866472467343,1973.2833422811796,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132.0
Altona North,33 Carthy St,3.0,h,683000.0,S,FN,4/06/2016,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132.0
Altona North,16 Harris St,3.0,h,623000.0,S,Sweeney,4/06/2016,11.1,3025.0,3.0,1.0,3.0,540.0,140.62827020974106,1958.1370591036434,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132.0
Altona North,1/5 Little St,3.0,h,720000.0,VB,Greg,6/08/2016,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132.0
Altona North,1/95 Mills St,3.0,h,588000.0,S,Williams,7/05/2016,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132.0
Altona North,5 Binns St,3.0,h,710000.0,PI,Village,7/11/2016,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132.0
Altona North,25 Allan St,4.0,h,875000.0,SP,Jas,8/10/2016,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132.0
Altona North,21 Hatherley Gr,3.0,h,700000.0,VB,Jas,10/12/2016,11.1,3025.0,3.0,1.0,3.0,554.0,161.08222956230617,1960.8020499098238,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0
Altona North,1/256 Mason St,2.0,t,640000.0,S,Williams,11/03/2017,11.1,3025.0,2.0,1.0,1.0,252.0,158.824205232186,1965.0,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132.0
Altona North,21 Allan St,4.0,h,650000.0,SP,Williams,12/06/2016,11.1,3025.0,4.0,1.0,4.0,558.0,195.41457454511396,1955.5684267432794,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132.0
Altona North,2/36 May St,3.0,h,675000.0,S,hockingstuart,14/05/2016,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132.0
Altona North,11 Beevers St,3.0,h,708000.0,S,Greg,15/10/2016,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132.0
Altona North,10 Murphy St,4.0,h,965000.0,SP,Gunn&Co,15/10/2016,11.1,3025.0,4.0,1.0,4.0,851.0,178.98146691710562,1960.3855527933986,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132.0
Altona North,16 Beevers St,3.0,h,680000.0,S,Sweeney,19/11/2016,11.1,3025.0,3.0,1.0,3.0,551.0,176.53881701792432,1975.346427101879,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132.0
Altona North,21 Neal Ct,3.0,h,770000.0,SP,hockingstuart,19/11/2016,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,1973.553279656465,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132.0
Altona North,31 Duosa Rd,3.0,h,923000.0,S,Greg,22/05/2016,11.1,3025.0,3.0,1.0,2.0,740.0,156.051952773779,1967.8030471978707,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132.0
Altona North,252 Millers Rd,4.0,h,693000.0,SP,Raine&Horne,22/05/2016,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132.0
Altona North,1/156 Chambers Rd,3.0,h,620000.0,SP,Hunter,22/08/2016,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132.0
Altona North,2 Gadsden St,3.0,h,728500.0,S,Jas,22/08/2016,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132.0
Altona North,24 Hansen St,3.0,h,931000.0,S,hockingstuart,22/08/2016,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132.0
Altona North,4 Prismall St,3.0,h,988000.0,S,Sweeney,22/08/2016,11.1,3025.0,3.0,1.0,4.0,715.0,168.04527368650452,2008.0,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132.0
Altona North,122 McIntosh Rd,3.0,h,590000.0,S,Village,23/04/2016,11.1,3025.0,3.0,1.0,2.0,561.0,167.62581897355244,1968.5578599140283,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132.0
Altona North,35 May St,2.0,h,610000.0,S,RT,24/09/2016,11.1,3025.0,2.0,1.0,2.0,691.0,178.2198057337635,1964.007077118501,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132.0
Altona North,6 Hill St,3.0,h,815000.0,S,hockingstuart,25/02/2017,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132.0
Altona North,84 May St,4.0,h,970000.0,S,Greg,25/02/2017,11.1,3025.0,4.0,1.0,2.0,708.0,134.6394406117184,1972.877063559532,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132.0
Altona North,155 Chambers Rd,4.0,h,760000.0,S,Hunter,27/06/2016,11.1,3025.0,4.0,1.0,3.0,668.0,181.79204543996548,1950.5121309399124,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132.0
Altona North,268d Mason St,4.0,t,847500.0,S,RT,27/06/2016,11.1,3025.0,4.0,3.0,1.0,252.0,174.10635218420828,1988.6418916892596,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132.0
Altona North,5 Cresser St,4.0,h,1200000.0,SP,RT,27/11/2016,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132.0
Altona North,107 McIntosh Rd,3.0,h,700000.0,SP,Hunter,27/11/2016,11.1,3025.0,3.0,1.0,1.0,557.0,187.5178842164683,1964.2063042700936,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132.0
Altona North,10 Knapp St,3.0,h,625000.0,PI,Hunter,28/05/2016,11.1,3025.0,3.0,1.0,1.0,536.0,167.14082519600564,1981.4210760857827,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132.0
Altona North,4/221 Blackshaws Rd,2.0,u,292000.0,S,Jas,28/08/2016,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132.0
Armadale,8/19 Mercer Rd,2.0,u,599000.0,S,Jellis,3/09/2016,6.300000000000001,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0
Armadale,1/42 Adelaide St,2.0,u,550000.0,VB,Noel,3/12/2016,6.300000000000001,3143.0,2.0,1.0,0.0,861.0,115.05866526235397,1977.0640470539938,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836.0
Armadale,14/71 Denbigh Rd,3.0,u,995000.0,S,Marshall,3/12/2016,6.300000000000001,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836.0
Armadale,4/769 High St,3.0,t,1205000.0,S,Jellis,3/12/2016,6.300000000000001,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,-37.854,145.0135,Southern Metropolitan,4836.0
Armadale,7 Llaneast St,3.0,h,1939000.0,S,Jellis,3/12/2016,6.300000000000001,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836.0
Armadale,9/55 Northcote Rd,1.0,u,421500.0,S,Biggin,3/12/2016,6.300000000000001,3143.0,1.0,1.0,0.0,0.0,79.92037543598964,1978.9788099281334,Stonnington,-37.853,145.0167,Southern Metropolitan,4836.0
Armadale,28 Cambridge St,3.0,h,1870000.0,S,Hodges,4/03/2017,6.300000000000001,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836.0
Armadale,3/16 Fulton St,2.0,u,678000.0,S,hockingstuart,4/03/2017,6.300000000000001,3143.0,2.0,1.0,2.0,0.0,105.48995062763268,1954.8464113707191,Stonnington,-37.8538,145.0127,Southern Metropolitan,4836.0
Armadale,3/20 Mercer Rd,3.0,t,1918000.0,SP,Jellis,4/03/2017,6.300000000000001,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836.0
Armadale,1/77 Wattletree Rd,2.0,u,660000.0,SP,hockingstuart,4/03/2017,6.300000000000001,3143.0,2.0,1.0,1.0,0.0,93.19945558164463,1970.2312414872579,Stonnington,-37.8619,145.0257,Southern Metropolitan,4836.0
Armadale,12 Willis St,3.0,h,2050000.0,S,Marshall,4/03/2017,6.300000000000001,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836.0
Armadale,8/71 Denbigh Rd,2.0,u,700000.0,VB,Jellis,4/06/2016,6.300000000000001,3143.0,2.0,1.0,2.0,0.0,85.06951298329544,1954.907286730875,Stonnington,-37.8552,145.016,Southern Metropolitan,4836.0
Armadale,11/17 Myamyn St,2.0,u,3625000.0,S,Jellis,4/06/2016,6.300000000000001,3143.0,3.0,2.0,2.0,0.0,134.03462741504455,2006.0,Stonnington,-37.8555,145.0291,Southern Metropolitan,4836.0
Armadale,526 Orrong Rd,4.0,h,3000000.0,VB,Jellis,4/06/2016,6.300000000000001,3143.0,4.0,2.0,2.0,1581.0,207.56563080603965,1934.0,Stonnington,-37.858,145.0111,Southern Metropolitan,4836.0
Armadale,553 Dandenong Rd,5.0,h,1525000.0,PI,Jellis,7/05/2016,6.300000000000001,3143.0,8.0,2.0,2.0,693.0,139.89630070419764,1931.0777499789767,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836.0
Armadale,9/19 Mercer Rd,3.0,u,735000.0,PI,Marshall,7/05/2016,6.300000000000001,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0
Armadale,6/26 Mercer Rd,2.0,u,825000.0,S,Jellis,7/05/2016,6.300000000000001,3143.0,2.0,1.0,1.0,0.0,85.92087579780907,1970.3983732927893,Stonnington,-37.8528,145.0268,Southern Metropolitan,4836.0
Armadale,538a Orrong Rd,3.0,t,1586000.0,S,RT,7/05/2016,6.300000000000001,3143.0,2.0,2.0,2.0,246.0,88.10307727186093,1963.8318093722899,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836.0
Armadale,18/41 Kooyong Rd,2.0,u,645000.0,S,Marshall,8/10/2016,6.300000000000001,3143.0,3.0,1.0,1.0,0.0,73.05315386513684,1960.0,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836.0
Armadale,10 William St,1.0,h,1435000.0,SP,Jellis,8/10/2016,6.300000000000001,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836.0
Armadale,15/405 Dandenong Rd,1.0,u,280000.0,PI,hockingstuart,10/09/2016,6.300000000000001,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836.0
Armadale,1/2 Armadale St,1.0,u,400000.0,PI,hockingstuart,10/12/2016,6.300000000000001,3143.0,1.0,1.0,1.0,0.0,80.31541953449373,1976.655672637871,Stonnington,-37.8605,145.0185,Southern Metropolitan,4836.0
Armadale,4/20 Mercer Rd,2.0,h,1780000.0,S,Marshall,10/12/2016,6.300000000000001,3143.0,2.0,2.0,2.0,0.0,170.41378314093845,1950.7172872813892,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836.0
Armadale,8/58 Sutherland Rd,2.0,u,592500.0,S,hockingstuart,10/12/2016,6.300000000000001,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836.0
Armadale,40 New St,2.0,h,1210000.0,S,Marshall,12/11/2016,6.300000000000001,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-37.8543,145.016,Southern Metropolitan,4836.0
Armadale,35 Northcote Rd,4.0,h,2801000.0,S,Marshall,12/11/2016,6.300000000000001,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,-37.8536,145.0173,Southern Metropolitan,4836.0
Armadale,7/53 Wattletree Rd,1.0,u,390000.0,S,Jellis,14/05/2016,6.300000000000001,3143.0,1.0,1.0,0.0,881.0,79.55574068146592,1969.998258222812,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836.0
Armadale,791 High St,3.0,h,1800000.0,PI,RT,15/10/2016,6.300000000000001,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836.0
